text,stance,labels
@jonathanellis Coming from New York Times the inventor of fake news: sorry I don't believe a word you say. If you can have your facts Trump can have his!,support,1.0
@realDonaldTrump Just watched you on @FoxNews. You are awesome! You have my vote! #MakeAmericaGreatAgain,support,1.0
"@USER not at @USER’s @USER they don’t!
#maga",support,1.0
#Trump kicking Obama admin ass in #Florida rally! This guys will totally rip #Hillary's incompetent record in general! #Trump2016,support,1.0
Which came first #Hillary2016 accusing #DonaldTrump of being used in videos or the videos because she said it! Proves bad guys are listening,support,1.0
"The #GOPe narrative that #Trump can't beat #hillary has been shattered~watching them squirm is gonna be EPIC.

#Trump2016 #tcot",support,1.0
@OutnumberedFNC I've said for 30yrs #Hillary habitual liar is nothing less than #LiberalProgressivesocialist piece of #DogDung #Trump2016,support,1.0
"Nicely done, #TedCruz. Overnight, you made 8.5 million people unite with #DonaldTrump against you. Your #NewYorkvalues hard at work for you.",support,1.0
OMG How??? How in the HELL can people still be voting for #HillaryForPrison??? I'm too smart for this... It's hurting my brain! #Trump2016,support,1.0
Even though I'm voting for #BernieSanders I agree with #HillaryClinton in saying that #DonaldTrump is #ISIS's biggest recruiter.,support,1.0
People who are boycotting Ivanka Trump for supporting her dad are just being bullies,support,1.0
"@USER @USER @USER @USER #globalist  and never #americafirst
he, along with #biden, pelosi, and kerry are deep in  #ukrainegate scandal.
#crooksliarsandthieves.
romney is part of the reason #wethepeople hired #trump to #draintheswamp 
#trump2020 HTTP",support,1.0
"We can forgive #TedCruz for being controlled by his donors. Hate the game, not the playa.

But we can't make him POTUS, #Iowa.

#Trump2016",support,1.0
RT @CathyTo47590555: #ClintonFoundation #ClintonEmails #ClintonCrimeFamily #DNCleak2 #PodestaEmails #NeverHillary #Election2016 #LyingCrookedHillaryUnFitBitch,support,1.0
"hey democrats, joe biden is the best you could muster up?  of all the dems in america, he is the best?

#bidenharris #americafirst #4moreyears #bidencalm",support,1.0
@realDonaldTrump  WE WANT TRUMP! WE WANT TRUMP! WE WANT TRUMP!!! #MakeAmericaGreatAgain,support,1.0
"@USER the groundbreaking peace deal between israel and uae has paved the way for peace in the middle east, brokered by @USER. 

they said he'd start wars.

#trump2020 #trumplandslidevictory2020 #maga #maga2020 

 HTTP",support,1.0
"SO? #Hillary2016 YOU don't like #TRUMP2016's WORDs! WELL Hillary,WE didn't like YOU Mocking The WOMEN YOUR Husband JACK'edOFF ON! #TRUMP2016",support,1.0
@USER rise up #patriots! we can no longer sit by and be silent. this is our america. let’s show these marxist and antifa thugs what “woke” really means! #trump2020 #thiswewilldefend 🇺🇸❤️,support,1.0
"#Huckabee: ""#DonaldTrump would make a better President every day of week and twice on Sunday, rather than #Hillary.""
#WhoCanBeatHillary",support,1.0
"#Trump already has #hillary in a catch-22.  She can't play the ""woman card"" without it coming back to schlong her.

#Trump2016",support,1.0
"r.i.p  💀 nfl 🏈  it's over 😆
HTTP
🤡🤪🤡🤪🤡🤪🤡🤪
#nfl #trumprally #trump2020 #maga #maga2020 #lol #trumprallynevada #trumptrain #trump2020landslide HTTP",support,1.0
"if all the people who said they would move out of the us if trump got elected, we wouldn’t be seeing cities on fire, people dying and innocent civilians attacked and destroyed. @USER @USER @USER @USER @USER @USER #trump2020",support,1.0
"RT @PenceMindset: LMFAO       So a porn star let's 9 fat guys ejaculate on her face      But Trump touching her """"inappropriately"""" is crossing the line?      lol",support,1.0
"Trump may have a point: That new ""Muslim Mary"" radio show is already converting Americans to their cause. #Trump2016 #Cruz #Carson #CNN #NBC",support,1.0
"@USER you just want to harvest their children.

#maga",support,1.0
"@USER @USER @USER @USER ok, random six follower guy who joined twitter a month ago. the rest of the world sees support for trump as nothing less than a catastrophic dumpster fire, but keep preaching the gospel of #maga.",support,1.0
For birthday of cabbage brain #hillaryclinton I vomit on birthday cake then feed it to rats on train. I no like her sausage legs #trump2016,support,1.0
"@Beansiesdaddy @realDonaldTrump  dumb cabbage brain and dumpling mouth #hillaryclinton say only dumb words, no have smart words. #trump2016",support,1.0
Impossible to take #Cruz seriously. I've tried. He's just too weak. Plus the nasal voice&amp;the over-the-top evangelicalism is gross #Trump2016,support,1.0
"@USER thank you! 
#trump2020🇺🇸 HTTP",support,1.0
"QUESTION: How to tell if a Syrian refugee is a terrorist?  Obama invites him to a White House dinner.

#ParisAttack #Trump2016 #Cruz2016",support,1.0
@georgem27948880 @stwalljckson1 @cgpb DSun☀️ is Shining D American🇺🇸 is waving DAmerican People Have Spoken President Donald Trump is D President of United States of America,support,1.0
"Le(a)nin left RT @uss_victory: @realDonaldTrump /#LongLiveLiberty; Better is a ""#Capitalist"" for President than a #Communist.",support,1.0
@USER @USER @USER #trump2020 to keep putting #americafirst! 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,support,1.0
@TheFive  So @greggutfeld would rather have LYING #hillary as prez v. a NYC biz-man #Trump2016 who can manage a big economy &amp; fights back.,support,1.0
"@USER @USER your watching way to much rachel maddow.  biden is a china puppet,  putin hates president trump for building worlds strongest energy independent nation,  self sufficient,  also trying to wean europe from russian oil, 
any hope for you hater/dividers",support,1.0
@USER @USER @USER @USER i hope president trump follows through on his promise to sell the citizens of connecticut to the chinese as slaves who will probably work them to death in months!! #maga,support,1.0
@megynkelly  FYI:. #Hillary is not always available b/c it is taking longer for her to cover her lies  much to your dismay #Trump2016,support,1.0
"@USER @USER biden calling trump ""clown"" ""fool"" and ""shut up man"" is something i'll take away.
that shows that #joebiden is mean, nasty, and has no respect for the president of the united states or the office",support,1.0
"#Trump2016 and #Cruz2016 can stay. Traitor #Rubio can stay, so I can watch his epic fall. All the rest should just drop out now. #KellyFile",support,1.0
"Remember that leaked audio of #Cruz's manipulative strategy &amp; ask yourself WHO was in the room....Big $$$

Don't be fooled!

Vote #Trump2016",support,1.0
"@MSNBC #hillary has no plan to protect American from #RadicalIslam, #Trump2016 has a common sense plan and he is out of touch?,,,idiots!",support,1.0
Let the smackdown begin! #debatenight,support,1.0
"#TRUMP2016, LIAR&amp;#SEXISM =Impeached #BillClinton! LIAR&amp;Misogynist= #HillaryClinton! YES Hillary WE'll TALK about U Bashing Women Bill FU-Ked",support,1.0
"@realDonaldTrump Sir, i just want you to know that you'll be the greatest President of this Generation!",support,1.0
@USER @USER so we can go riot and set things on fire and be in some cases shoulder to shoulder to each other but we can’t go to a voting booth to vote where you are more than 6ft apart from someone else. makes absolutely no sense to me. #trump2020,support,1.0
I hate to say this...but I hope #HILLARY #CROAKS RIGHT before the election and leaves them all empty handed! There. I said it. #TRUMP2016,support,1.0
biden wouldnt meet w north korea despite he and kim jong un having so much in common- hiding in the legacy of previous rulers #democraticdebate,support,1.0
"Just think of all the places #Cruz would prob lump into his #NewYorkValues sentiment.

We need Patriot UNITY now more than EVER!

#Trump2016",support,1.0
@Colin_McManus7 2016 is the first election I can vote in and I am proudly voting for @realDonaldTrump #trumpforpresident,support,1.0
@USER i would buy more from it! #trump2020,support,1.0
"#TeaParty #Hillary People racing out of stores for the better deal. Shop owners upset; slander newcomer, vilify those who leave #Trump2016",support,1.0
#HillaryClinton lies so bad now #BernieSanders caught lying disease from her! He's a major Pinocchio. #Trump2016 keeping it real.,support,1.0
"@USER if the states don't save democracy from the radical leftists, no one can - (or will be able to).. 
truth

#trump2020",support,1.0
RT @THErealDVORAK: People at @CNN and elsewhere need to come to grips with the fact that the birther movement wasn't a Trump invention.,support,1.0
@USER cool photo from 2012 rnc! idiots! #trump2020 🇺🇸🙏 HTTP,support,1.0
@USER diversity is our strength. #maga HTTP,support,1.0
"#HIllary will bring Sharia Law Abuse to American Women - How's /that/ #MicroAggression sit with you?

#HillaryGotSchlonged #Trump2016",support,1.0
"if you can't rally enough people to your cause, harden the base. #trump2020",support,1.0
"@USER i mean, imo, you must first get a 'rotten tomatoes' equivalent for your field of work .. for converting a potus' ability to network, negotiate &amp; rebalance into, in your words, ""clandestine &amp; collusion"".  america &amp; prez trump deserve better than that, trust me.

#trump2020",support,1.0
"Score: Trump + Palin +John Wayne + Chuck Yeager
=Victory whereas Cruz + Duck Dynasty + Beck-Gov who hates #Cruz =10% loss to #Trumptrain",support,1.0
Hey #Cruz Feller - I'm not takin a cotton to your slick talkin - So be git downtrail a piece afore I put the dogs on your ass! - #Trump2016,support,1.0
We know that #Obama and #HillaryClinton are seasoned liars compared to #Trump who has evolved on his past views. Bravo. #Trump2016,support,1.0
@YouTube Army of God unite behind President Trump.,support,1.0
"@USER thank you mr. president for taking the manufacturing of medicines away from china. this should never have happened in the first place. #maga, #godwins, #trump2020",support,1.0
"@realDonaldTrump A man who isn't afraid to speak the truth is a man who I'll vote for! Take it home, Mr. Trump! #FuturePresident",support,1.0
"The RINO hateful eight: McCain, Boehner, Jeb Bush, Christie, Kasich, Ryan, McConnel, Graham. #Trump2016 #Cruz2016 #MakeAmericaGreatAgain",support,1.0
"@USER @USER @USER @USER actually, i think so too
#trump2020",support,1.0
"@USER trump has his downfalls, we all do, but at the end of the day he is taking action for all americans. 
#maga
#trump2020 
#whatdoesbidenreallydofortheamericanpeople HTTP",support,1.0
@JudgeJeanine I can't thank #hillary enough for making me feel 20-30yrs younger just by putting #SlickWillie back in #news lol #Trump2016,support,1.0
@realDonaldTrump first time voting and I'm definitely voting for Trump,support,1.0
People who judge Trump based on his looks and hair style yet call him a racist bigot might be #hypocrites,support,1.0
"@realDonaldTrump Now that you're the leader of the GOP, will you show them what Leadership is? #MakeAmericaGreatAgain",support,1.0
want proof voter fraud really exists? here's plenty of evidence HTTP,support,1.0
"@USER thanks for the follow!

#trump2020 🇺🇸",support,1.0
"could not say it any better myself!! take heed america!!! #trump2020 #votered2020 war is hell, and i sure don't want to see a full blown war in our own country...in some ways it's already here...but it must not be allowed to get worse!! HTTP",support,1.0
@USER yes sir 🙏🏻🇺🇸🙏🏻🇺🇸🙏🏻🇺🇸 thank you #4moreyears #trump2020 #maga,support,1.0
the democrats are too busy digging up dirt on each other and finding new ways to assassinate each other’s character to ensure nobody votes for anybody on the democratic side... 🤣 trump wins in a landslide. #demdebate,support,1.0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER caught up!  #trump2020 mutha fukas!,support,1.0
four more years!!! #maga HTTP,support,1.0
@nathanielbumpo @MeOnAJourney @marklevinshow You're wrong about #Cruz Levin. He's owned and he's establishment. There! I said it! #trump2016,support,1.0
Americans of all pol parties are trusting you @realDonaldTrump - we KNOW you will put #AmericaFirst and #MakeAmericaGreatAgain,support,1.0
"#presidentialelection2016  Make plans to help your future now, so that later you don't regret it, again! Vote @realDonaldTrump",support,1.0
"Does your candidate end events saying I love you, I love you all, America.
Well, @realDonaldTrump does.#Trump2016  #hillaryclinton #tedcruz",support,1.0
#TedCruz says if elected #DonaldTrump will cut deals with #Democrats last time I checked it's called a #compromise .Dems are US #citizens..,support,1.0
@realDonaldTrump I don't care what @NASCAR says! I dont care what the liberals at @espn say.. Keep Speaking The TRUTH!!,support,1.0
WaPo: Bannon Feels Trump Is 'Revolutionary Figure on World Stage' - Breitbart,support,1.0
"@realDonaldTrump Maybe she thinks that if Mafia bosses can run things from behind bars, she can, too. #HillaryForPrison2016 #Trump2016",support,1.0
@Tnarkop @petefrt I wish I knew! #Hillary skirts the law &amp; gets away with it. Anyone who trusts her is a complete moron. #Trump2016,support,1.0
@USER today biden showed himself too weak to be a world leader. trump was the fighter we need as a president. i'm more confident now more than ever in voting for trump,support,1.0
May GOD Bless You #TRUMP2016 &amp; Your Beautiful Family! WEthePeople STAND! with YOU! Together WE Will #MakeAmericaGreatAgain!  NO #Hillary2016,support,1.0
THE DEMOCRAT PARTY GAVE AWAY THIS ELECTION FROM BEING COERCED BY THE CLINTON MACHINE. #TRUMP HILLARY IS UNELECTABLE. #TRUMP2016 #TEDCRUZ2016,support,1.0
What kind of a President #TedCruz would be when he doesn't even have the guts to respond to #DonaldTrump attacks? I wonder!!,support,1.0
"Vote for a REAL American: #DonaldTrump
not immigrant wannabes like #TedCruz &amp; #MarcoRubio.

Its president of USA -not Mexico or Cuba! 
@gop",support,1.0
"thanks patriots for the love. first goal surpassed. will follow all patriots #maga, #kag. follow and retweet. i will do the same.",support,1.0
"Politics has become TV. Leadership has become passé. Originality has become huh, what's that?
#HillaryClinton 
#DonaldTrump 
#Election2016",support,1.0
"DEMOCRATS:

Obama: Aids Islamic Terror
Hillary: Allows Ambassador to die
Kerry: Gives Iran nukes
Pelosi: An imbecile

#Trump2016 #Cruz2016",support,1.0
Trump Vows US Will ‘Win’ in Fight Against Opioid Crisis: U.S. President Donald Trump says…,support,1.0
"the state of the democratic party, 4 years after losing to donald trump. 

#demconvention HTTP",support,1.0
"Republicans=beat ISIS, states rights, small govt
Democrats=weak on ISIS, less rights, big govt

#Trump2016 #Rubio2016 #Cruz2016
#Hillary2016",support,1.0
#DonaldTrump said eff it...damn liberal hippie's won't take my #TedCruz #birther bait. just gonna have 2 drag his ass myself. #MSNBCNews,support,1.0
The biggest problem with the Democrat debates is that you don't know about them until AFTER they happen!  #trump #trump2016 #tedcruz,support,1.0
I feel like the 2016 Presidential race is @realDonaldTrump vs. Matropolis ie The Machine.    Lets defeat the machine,support,1.0
"@realDonaldTrump You have a real shot at POTUS Mr. T, the debates will be the true litmus test.",support,1.0
If #DonaldTrump can beat the US national media please tell me why he can't defeat #HillaryClinton. He's showing us how it's done. #Trump2016,support,1.0
"#nobelpeaceprize has a chance to restore integrity here after giving the war monger obama the prize.

“#donaldtrump nominated for nobel peace prize following israel-uae deal”

HTTP",support,1.0
"Obama would ban the 2nd Amendment. 
Lynch would ban the 1st Amendment.

Neither would ban Muslims who kill. 

#Trump2016 #Cruz2016",support,1.0
"@Corrynmb @ananavarro @POTUS @ananavarro With such rabid, vile comments Ana proves herself to be exactly what she is pretending President Trump is.",support,1.0
@realDonaldTrump Go get 'em Mr. Trump!!!,support,1.0
"Obama is ""doubling down"" on his ISIS strategy!? Any 3rd grader knows that 0x0=0. WE HAVE AN ISIOT AS A PRESIDENT. #TRUMP #TRUMP2016 #TEDCRUZ",support,1.0
#Conservatives have decided they want Politics as usual by supporting #TedCruz and his super PACs lobbyists #tcot #Trump2016,support,1.0
@tedcruz Wake up #TedCruz the South used to traffic in stolen people during slavery so don't lecture New Yorkers about values! #DonaldTrump,support,1.0
"#Obama &amp; His 'Twin' #Hillary2016 saying that #TRUMP2016's Rhetoric is Negative? Lol, Obama &amp; Hillary have DIVIDED US Back to The 1950's! #p2",support,1.0
. #DonaldTrump tells FOX he could tone it down a bit. I understand his aggression. #HillaryClinton is not exactly an angel in her campaign.,support,1.0
@USER neither should your brusband. #trump2020,support,1.0
RT @Glaivester: People would not get so out-of-joint about @realDonaldTrump calling the system rigged if there were no element of truth to it.   #VoterFraud.,support,1.0
@realDonaldTrump we need a president who cannot be bought.,support,1.0
"@USER just followed you, patriot! 🇺🇸

i'm rebuilding for a 3rd time....can y'all help a chick out?!

#trump2020
#maga",support,1.0
ISIL's new strategy: pipe bombs. If we just get rid of pipes &amp; Home Depot we will all be safe.  #TedCruz #Trump2016,support,1.0
I hope #CNN does not get to have another #RepublicanDebate. They are so #biased with #questions.Let's see U do this with #Hillary.#Trump2016,support,1.0
RT @thehill: Top Evangelical leaders denounce Trump in scathing letter:,support,1.0
Every one of #Cruz answers were so scripted! Just another lawyer/politician that will say anything to get elected #Trump2016,support,1.0
I know what #Hillary was doing in the bathroom.  Disgusting.  Now excuse me while I go poop on the lawn. #Trump2016 #Trump,support,1.0
"if he dies this pos needs to ride the lighting.......... 
wake up people blm is a terrorist organization and needs to be dealt with as such. 

#trump2020 #maga #kag HTTP",support,1.0
@USER me and my dad at his citizenship ceremony in the ’80s. we are voting for @USER because we believe in the promise of #america. we love this country and all the opportunities she has given us. #trump2020 #americafirst #latinosfortrump HTTP,support,1.0
"@cspan caller, another Democrat, says no way will he vote for #HillaryClinton ...he's voting for Trump. 
#MakeAmericaGreatAgain 
#Trump2016",support,1.0
"I'm not a #HillaryClinton fan but if I was, I would tell her she shouldn't bring Bill into it AND play female card! Pathetic! #Trump2016",support,1.0
"Who would be a more credible President?

#Hillary2016 #Trump2016 #USpresident

Pls RETWEET for a bigger poll result.",support,1.0
@realDonaldTrump @ericbolling GOP wants to discredit Mr. Trump and his reputation clean like diamonds #usa,support,1.0
@usacsmret Wonder if #Hillary would take a potty break when in negotiations with #Putin or just piss in her pants? #Trump2016 + #teaparty,support,1.0
@Joelpoker @realDonaldTrump @greggutfeld #FoxNews might be turning into msnbc with Nasty tone Wallace and Kelly have#Trump2016 #TedCruz2016,support,1.0
Why 'Rafael Cruz' doesn't use his first name? 'Ted' isn't his first name He should not hide his first name! #TrumpTrain #VoteTrump #TedCruz,support,1.0
"Saw sneak preview of @13hours.Great depiction of the heroic americans who saved many lives, &amp; the inept @StateDept.  #Hillary2016 #Trump2016",support,1.0
"#BillClinton HISTORY of Sex Abuse of WOMEN is CONNECTED To #Hillary2016! This is 1st Time a Past USA #POTUS WIFE would be #POTUS, #TRUMP2016",support,1.0
If Hillary Clinton can't satisfy her husband what makes her thinking she can satisfy America? #trumptirade #HillaryClinton,support,1.0
@USER you know how many thousands of people die a year from fast food to cigarettes or over-prescribed medication?   no one needs your fear spreading nonsense. #maga #maga2020 #trump2020,support,1.0
"Is #hillary in hiding after #ObamaSpeech?  Or better yet, has she FINALLY been arrested?

I know, I know~just hiding like usual.

#Trump2016",support,1.0
Dr. Shackleford Ph.D on Twitter  #Trump #Democrats,support,1.0
@realDonaldTrump President Donald Trump you will beat the evil ones. I pray for our future the good times won't last forever. I think our government knows it,support,1.0
"I think there needs to be a sequel to that #Trump2016 ad featuring #Hillary laughing about (legally) getting a child rapist off 
#Hannity",support,1.0
"@ChrisChristie Love your moxie, but it's time you back @realDonaldTrump!  We must beat #HillaryClinton &amp; he can do it. JOIN US! #Trump2016",support,1.0
@USER actions speak louder than words! @USER #trump2020,support,1.0
Really respect @realDonaldTrump for giving up #TheApprentice to make way for his #campaign #AmericaNeedsThis #GodBlessedAmerica,support,1.0
After seeing the #Republicans candidates deal with the #liberalbias media I'm proud to say lying #Hillary does not stand a chance #Trump2016,support,1.0
If Pearl Harbor happened today #Hillary and @TheDemocrats would say we need gun control instead of winning the war #Trump2016,support,1.0
"Hail to the Chief 
IT’S OVER: After The Media Lied About Trump, @LouDobbs Went on TV &amp; Lea...",support,1.0
The Weimar Republic ordered gun registration &amp; vowed that list would NEVER be used for confiscation...then came Hitler. #Trump2016 #Cruz2016,support,1.0
"@realDonaldTrump they may be dumping you now, but when you're president they'll be begging for your business.",support,1.0
"I think many were duped by #Cruz, who with more &amp; more evidence seems 2 have used ""anti-estab SHOWS"" to fool us~but he IS #GOPe!

#Trump2016",support,1.0
"NEVER in US History Has a past 'FirstLady"" been Elected #POTUS! Are U F'ing Joking with #Hillary2016 BS? Bill is a LYING PERVERT! #TRUMP2016",support,1.0
"@USER mr. president!
i have yet to see the #dscabal be a truly good judge of character...they don't have to be. all they need to do is follow their #dsplaybook and lure their victims into a bad situation...later using blackmail on them. they will usually do whatever they ask!
#maga HTTP",support,1.0
@BreitbartNews Ugh! Have a backbone! U can come out as transgender but not as a Trump supporter? Live ur own truth! #MAGA,support,1.0
"I say #DonaldTrump wins, followed by my fave #MarcoRubio . Was impressed with #TedCruz , maybe vice. Carly annoys me. Ben  Lame.zzz",support,1.0
"YES! #Hillary2016 Lets Talk About WOMEN,CoverUp's&amp; LIES! You Hillary are a LIAR &amp; #BillClinton IS a Fornicator WHO was IMPEACHed! #TRUMP2016",support,1.0
#WhiteHouse says #DonaldTrumps comments disqualify him from #Potus But #Hillary Clinton exposing top secret #Emails that's fine. F U Morons,support,1.0
"#Trump2016 Cruz said Reagan would never write checks to #democrat, does #Cruz know Reagan used to BE a democrat? So yes, #Reagan did.",support,1.0
@realDonaldTrump #Hillary #Trump2016 go 4 the bitch's jugular. No man stood up to those nasty pants! Bill bailed. What True American won't!,support,1.0
"i'm an american, i work for americans and spend my money on american products. why am i the bad guy? i love america #trump2020",support,1.0
#Hillary Puts #HateRadio &amp; #Foxnews #GOP into a Hate Frenzy Worse Than with #Obama~#DonaldTrump Best Able To Do Whats Needed #nyt #cnn #wsj,support,1.0
"There is plenty of time to focus on #Hillary, after #Trump2016 wraps up the nomination. First things first! #TheFive",support,1.0
"For all the shit people rightfully give #Trump2016 

If he wins the nomination away from #TedCruz2016 , he'll be the unsung savior of the US",support,1.0
@USER this is how ignorant the demon party is ..... hollywood and music because they live in a fantasy world. lmao! #trump2020 #maga,support,1.0
@tedcruz #TedCruz wrong to use kids in hate ad AND WP was wrong to print cartoon. BIG MISTAKE just like Green Eggs &amp; Ham. VOTE #Trump2016,support,1.0
"If Iowa chooses #Cruz, it proves that they've learned nothing from being lied to and used by Obama. #Trump2016",support,1.0
"i've all but lost half of my family due to ""differences"" of political opinion. on the bright side, i'm having a long-running conversation with a bright young colleague who lives in the bay area and for whom the lights are beginning to come on...

#alllivesmattter #trump2020",support,1.0
"""13 Hours"" Opening January 15th.  STAND DOWN #Hillary2016 you did not protect Americans! #DonaldTrump will protect Americans.",support,1.0
#TedCruz #DonaldTrump hopefully their fighting will stop so Trump becomes president and Cruz become vice that sounds good to me,support,1.0
#TedCruz is spending a fortune going negative on me. Not nice. He thinks he meaner than me! He's DEAD wrong. #DonaldTrump,support,1.0
"HTTP
still nothing to see in epstein files. epstein didnt kill himself!
#saveourchildren #savethechidren #epstein #epsteinfiles #clinton #clintonfoundation #maga",support,1.0
Updated Electoral Map Count-   @HilllaryClinton- 269   @realDonaldTrump -269,support,1.0
@megynkelly just said @realDonaldTrump would lose 49/50 states to #Hillary. Absolute blasphemy! What a joke! #TeamTrump #Trump2016,support,1.0
Most Americans are brain dead regarding the basis of their standard of living: PRIVATE ENTERPRISE FREE OF GOVT CONTROL. #Trump2016 #Cruz2016,support,1.0
“democracy is talking itself to death.” – @USER #makeamericagreatagain,support,1.0
Come On America! Stop selling off your stocks! #DonaldTrump is going to make America great again. If not? #Cruz or #Rubio will,support,1.0
#Trump #Cruz ticket announced would likely end the conversation. No way the two of them wouldn't leave Washington changed forever #Trump2016,support,1.0
#TedCruz born in Canada is ineligible for Potus. #realdonaldtrump we need a natural born potus in WH for real change. #GOPDebate #Trump2016,support,1.0
"#Hillary hopes by screaming about what's in her pants you won't notice what's in her heart. 👿

@BradThor #Trump2016 
@dailykos @Susanfrom29",support,1.0
senior loan officer opinion survey on bank lending practices. #makeamericagreatagain #keepamericagreat HTTP,support,1.0
"The level of patriotism @realDonaldTrump has inspired is more than I've seen in many years, maybe 50! #Trump2016 #HillaryClinton",support,1.0
@realDonaldTrump: We have got to take our country back. It's time! Win it Mr. Trump,support,1.0
"Washington insiders who know @tedcruz all say the same thing: Nobody likes #TedCruz. Too difficult to work with. 

#Trump2016",support,1.0
How many candidates are brave enough to take questions from their audience at a rally?Y'think #Hillary would?!😂Nope!Just #Trump ! #Trump2016,support,1.0
"Looking at presidential candidates, there is only one candidate, who can stand tall, and is all heads and shoulders. #Trump",support,1.0
"@realDonaldTrump in Soviet Russia, pussy grab you",support,1.0
@USER @USER more democrat b/s. wakeup! #trump2020,support,1.0
"RT @BamaTrader: @realDonaldTrump taking it to @ScottWapnerCNBC    DJT is on message, driving HIS points not the """"anchors'"""" planned narrative.",support,1.0
"@USER day 4
#rncconvention #rncconvention2020 

the land of greatness
🇺🇸🇺🇸🇺🇸🇺🇸
#trump2020 #kag#magaa 
HTTP",support,1.0
RT @FoxBusiness: .@realDonaldTrump issues statement on the October #JobsReport.,support,1.0
#HillaryClinton can't ignore #DonaldTrump too long over #Sexism charges against him along w/ her husband's past. It's getting nassstyyy!!,support,1.0
BREAKING: Trump Economy Smashes Historic Record #DowUp20%,support,1.0
hey biden.. which one is it?? #debate #trump #trump2020 HTTP,support,1.0
@BretBaier U shud hav me on if @MayorEmanuel doesn't hire me cuz I'll write #Trump2016 &amp; SHAKE-UP d 2016 pres race #Hillarybabyitwillbehard!,support,1.0
#Hillary2016 says DoNOT Judge ALL #Muslims by The Actions of a Few! But Hillary says Judge ALL GunOwners by the Actions of a Few! #TRUMP2016,support,1.0
@crooksandliars #HillaryClinton called some of her #MuslimBrotherhood buddies and had this video made...it can't b more obvious #Trump2016,support,1.0
two terms! #trump2020 #kaga HTTP,support,1.0
#DemDebate: My Personal Opinion is #DonaldTrump will be Next #POTUS...#Hillary will Lose Big with Male Voters #msnbc #foxnews #nyt #wsj #cnn,support,1.0
.@USER: democrats “have passed laws that made it impossible for police officers to do our job. the violence and chaos we’re seeing now isn’t a side effect” #rnc2020,support,1.0
"If you live in a Trump building, congratulations on that decision",support,1.0
@realDonaldTrump I recommend @seanhannity as Sec of Defense and @marklevinshow as your new Atty General.,support,1.0
A vote against Trump is a vote against America,support,1.0
@USER you got this president trump!!! give biden hell tonight. show him no mercy.,support,1.0
People: Donald Trump is a man who can lead this country into the future.,support,1.0
"@alexia #HillaryClinton has shown the world, and her peers at the State Department, that she's a horrible leader. #Legend #Trump2016",support,1.0
"#Hillary2016 talking about 'Being Presidential, REALLY? Hillary 'Skimmed' 10's of $Millions while Sec of State NOT! Presidential, #TRUMP2016",support,1.0
#HillaryClinton aides speaking fast n furious trying cover lie #DonaldTrump videos used ISIS recruiting. Just listen to their speed talking.,support,1.0
"America, please drop Coals or cheap hair gels 👉Donald Trump's places today. #Hillary2016 #DonaldTrump #TrumpOnCNN #Muslims  #Election2016",support,1.0
2016 will go down as the #election that finally separates the two wings of the #GOP. The #liberal wing from the #liberty wing.,support,1.0
"no way,,, its the republicans are becoming Trump Socialist Democrats",support,1.0
"if you are destroying america, you should have no vote in the election.🇺🇸
•
•
•
#maga2020 #maga #trump2020landslide #trump #trump2020 #wwg1wgaworldwide #wwg1wwga #republicans #blmthugs #blmisantiamericanmovement #blmdomesticterrorists #blmmarxists #sleepyjoe #hidinbiden",support,1.0
When #DonaldTrump isn't trying to take on #TedCruz he is kicking ass (with more details than usual) tonight (China tariffs). #GOPDebate #gop,support,1.0
25% of Mexico has INVADED AMERICA - & CONTINUES to OCCUPY us  yet POS #RINO phony #Jeb BLAMES #TRUMP for telling the TRUTH! -,support,1.0
What did @HillaryClinton say in her $225K speeches that she doesn't want the public to know about? @DRUDGE #Hillary2016 #Trump2016,support,1.0
RT @hale_razor: Apple pays no tax: meh   Twitter & Facebook pay no tax: meh   Solyndra funder pays no tax: meh   NYT pays no tax: lol   Trump pays no tax: SCANDAL!,support,1.0
#GOP establishment says we can't nominate #Trump2016 because he'll lose to #HillaryClinton.Like they said we had to nominate #McCain &amp; #Mitt,support,1.0
"@marklevinshow I like #Trump, I like #Cruz, but have no problem with #Trump2016 mentioning citizenship issue, he's trying to win a primary.",support,1.0
#CNN pundits sure have blinders on when it comes to who is decent? What about lying #Hillary or #Climatechange #Obama  ? @GOP #Trump2016,support,1.0
"that darn nancy pelosi.....
#myhomemadememes #nancypelosi #politicalmemes #politicalmeme #trump2020 #trump #trumpmemes #meme #memes #lol #lmfao #lulz #lmao #funny #hilarious #haha #humor #humorous #havingfun #joke… HTTP",support,1.0
@USER @USER sounds like a plan to me. #trump2020,support,1.0
@USER haha one summer and she has grown. this could not have been a better pick to solidify a landslide. #trump2020 #maga2020,support,1.0
@GOPBlackChick #DonaldTrump uses his millions to enter politics while #Hillary2016 uses politics to make millions,support,1.0
MSM says younger #HillaryClinton fans don't know extent of #BillClinton's affairs. i.e.JenFlowers12 yrs.ETC. #Trump2016 pls educate kindly!,support,1.0
Conflict is a vehicle for change!  Ask @realDonaldTrump Trump becoming a front runner. #USA #leadership,support,1.0
@6abc and they all wanna vote for killary Clinton..... vote #Trump2016 put a end to this free loading country. #hillaryforprison2016,support,1.0
