text,labels
"is @USER as whiny as @USER?
#demdebate #democraticdebate",0.0
"#TedCruz worried #DonaldTrump might not go away, hypes his racist, misogynist, anti-immigration, and homophobic side: ""I'm fascist too!""",0.0
"bernie’s face is tomato red, shocker he doesn’t want anyone to know his blood pressure #demdebate",0.0
"after watching donnie trump’s tantrum last night, i am so thankful that my president is the most honorable carles puigdemont!!!
🐾🐾🐾",0.0
"@northjersey @MonsyAlvarado thanks #Donald for separating another family, you prick",0.0
#covid19 #rnc2020 hey i’m at the rnc to and i don’t have a mask on either usa … usa! usa! HTTP,0.0
@DonnyDeutsch thank u for mentioning the bullying mentality associated with Trump &#128530;,0.0
#Hitlers rise exactly like #DonaldTrump #TedCruz blame minorities4 everything build a lg base of racist haters encourage war on Minorities,0.0
@USER  the song tootsie slide is it really a reference to the moon walk or the til tok dance please settle this for me please it’s a major debate among my kids #quarantinelife #debate #tootsieslide #drake,0.0
"Their egos will never admit to them that they lost their case against Donald Trump, that they were not strong enough themselves to win!",1.0
"#Hillary hopes by screaming about what's in her pants you won't notice what's in her heart. 👿

@BradThor #Trump2016 
@dailykos @Susanfrom29",1.0
The president of the United States of America is Donald J Trump yes! You're born for this job president Trump !!!,1.0
"The RINO hateful eight: McCain, Boehner, Jeb Bush, Christie, Kasich, Ryan, McConnel, Graham. #Trump2016 #Cruz2016 #MakeAmericaGreatAgain",1.0
excellent piece by ⁦@USER⁩ taking to task the #nevertrump grifters.  HTTP,0.0
.@USER: democrats “have passed laws that made it impossible for police officers to do our job. the violence and chaos we’re seeing now isn’t a side effect” #rnc2020,1.0
"@Eritunu_ @samois @TrumpAmerica6 @johnand2015 @Fuctupmind I did vote for Trump, but do NOT agree w this racist POS.",0.0
"@USER reference to the ny #nakedcowboy. he roams times square in tiny whitey underwear. #demdebate 
HTTP",0.0
of course trump will. This guy broke the law defying a judges order but  it had to do with immigrants (trumps love) then he will be pardoned,0.0
I love how everyone thinks canceling @realDonaldTrump's ventures will do anything but hurt themselves. This man has my vote!,0.0
1st #DonaldTrump joke bout #CarlyFiorina's face then he can't believe #HillaryClinton using the bathroom. He's really acts like a little boy,0.0
"@USER .@USER @USER we need change to bring improvement to kentucky.  6 terms =36yrs and still nothing for us as he lines his pockets...#voteoutthegop #votebluetosaveamerica 

vote #amymacgrathky HTTP",0.0
#TedCruz looks like the kind of guy who'd pick his nose and wipe it under a table at a McDonalds. #TrumpTrain,1.0
"@USER american will vote against the mob. enough violence!
#trump2020

HTTP",1.0
Maybe it's the Vodka talking but I don't find Michelle Obama to be very hippy at all #hiccup #Trump2016 #haunch #saddlebags #HillaryEmail,1.0
"beijing-based bhr partners is a private equity firm where #hunterbiden was a board member. ""bhr partners"" invests in cgn(chinese-general-nuclear) a #china company that was charged by the f.b.i. with stealing u.s. nuclear secrets. get it?
#trump2020nowmorethanever  #draintheswamp",1.0
#GOP establishment says we can't nominate #Trump2016 because he'll lose to #HillaryClinton.Like they said we had to nominate #McCain &amp; #Mitt,1.0
"Democrats &amp; mainstream Republicans have played the BAD COP, GOOD COP game long enough. Elect #Trump2016 or #Cruz2016 #MakeAmericaGreatAgain",1.0
"Seeing the quality of filth coming from #DonaldTrump supporters, I realize the collective IQ of the US is 34.2. Gettem, #HillaryClinton !!",0.0
"@USER not at @USER’s @USER they don’t!
#maga",1.0
#TedCruz says if elected #DonaldTrump will cut deals with #Democrats last time I checked it's called a #compromise .Dems are US #citizens..,1.0
@realDonaldTrump you're the man for the job #MakeAmericaGreatAgain,1.0
You have to wonder if Hillary will attempt to replace #ObamaCare with #HillaryCare. #tcot @realDonaldTrump,0.0
#DonaldTrump gets worse by the day not that I will vote for  #HillaryClinton But he need to respect women . Wake up #Republican party.,0.0
@FoxNews @TheRock Kinda hoping #Trump pulls out the 'it doesn't matter what you think' to #Hillary during a live debate! #Trump2016,1.0
"@TODAYshow are you the official #DonaldTrump rebuttal show? Stop giving a racist, sexist, narcissistic idiot airtime Talk to #HillaryClinton",0.0
"IRAN &amp; KERRY:

IRAN: ""Jump!""
KERRY: ""I'm jumping.""
IRAN: ""Roll over!""
KERRY: ""I'm rolling.""
IRAN: ""Good dog!""

#SOTU #Trump2016 #Cruz2016",1.0
Congrats to the @GOP for having @realDonaldTrump in first place amongst its 2016 candidates. #GOP2016 #Jeb2016 #walker2016,1.0
@realDonaldTrump we need a president who cannot be bought.,1.0
trump came out swinging like a meth head in a mosh pit. #debates2020 #shutupman #standdownandstandby #trumplied200kdied #maga2020 HTTP,0.0
"Holy shit ,the @realDonaldTrump is one looney mother fucker.  He'll never make it to the first debate #sideshow",0.0
bloomberg’s answer was horseshit.  #demdebate,0.0
@realDonaldTrump you're not playing to win this =,0.0
#Trump &amp; #Cruz twitter heavy hitters r ruining  evening with their bickering. Either be there or dont #Trump2016 I do not care. #GOPDebate,0.0
"The only difference between #DonaldTrump &amp; #TedCruz &lt;&gt;has some filter to lessen talk shock or insults,both dangerous for the USA #gopfail",0.0
"@USER is brain damage a requirement to be a #democrat? this is about the fourth time this is has happened.they support, defend, promote these riots, then when it hits their front door, they switch their tune. if you will not accept it at you door step why do you allow it on others.",0.0
Wondering who is going to make your suites now. @realDonaldTrump  Maybe the rapist and killers you speak about will.,0.0
"RT @willsmith: """"Trump aides revoke his access to Twitter"""". His closest advisors don't trust him to tweet, but 40% of voters want him in charge of nukes.",0.0
"@StockQuick @CNNPolitics btw, why even mention #Hillary? What does she have to do with #Trump2016 making a fool of his fans?",0.0
RT @TomiLahren: You have to sit there for 11 hours because you left Americans in Benghazi for 13 you psychopath #debatenight,1.0
Lot of folks starting to hint that #TedCruz will prevail and that #MarcoRubio did better than expected. That leaves #DonaldTrump as a loser.,0.0
"RT @liz_zabel: .@alison_gowans on @realDonaldTrump's """"#lockerroombanter"""" = must read:  via @gazettedotcom",0.0
#Trump2016 liberals hate trump bc he is leading GOP polls and will deplore him after crushing #Hillary2016 in the general election.  Potus,1.0
@USER trump's biggest fans are a group of right-wing terrorists just waiting for him to say the word.,0.0
@realJeffreyLord @Mediaite LOL LOL LOL HAHAHA TRUMP TV.......WHAT A FUCKIN JOKE LOL! TRUMP REALLY WANTS TO BE A DICTATOR! STATE RUN TELEVISION? SERIOUSLY? YOU LOSER!,0.0
President Trump's approval rating sits at 36% in a new @CBSNews poll. 58% disapprove.,0.0
RT @riotwomennn: What's the inside story does @realDonaldTrump even know that he's the laughingstock of Twitter?  @KellyannePolls,0.0
"@realDonaldTrump is just saying what most are thinking, you have to give him credit #Trump4POTUS",1.0
"@USER this election is about decency versus indecency.

#debates2020 
#bidenharris2020",0.0
trump has no plan. he dismantled the plan that we did have for pandemics  #debates2020,0.0
@NeverTrumpTexan this is about the honorees NOT trump - he's ruining so many good things in this country-good that they are't going ...,0.0
"What does America want a TV Asshole, a Socialist, a Shrill Hag or a Drunk President?

#AwwHellSnow
#DonaldTrump
#FeelTheBern
#HillaryClinton",0.0
#FELLOW TEXANS WHO SHOP FIRE @MACY'S AND SHOP #DILLARD'S!,0.0
@USER @USER biden’s  favorite movie #biden2020 HTTP,0.0
"@USER @USER he has every right to say that!

so it is ok for riots to go out and riot but they can not go to a booth.

mail in has to much fraud!

also only thing terrifying is you talk so much bolloxs!

#draintheswamp 
#billclintonsapedo 
#pedowoodexposed HTTP",0.0
#TedCruz Too Negative~Too Scary~Too Crazy~To Win. Being Only Slightly Less Crazy Than #DonaldTrump~HE CANT WIN #POTUS #msnbc #foxnews #nyt,0.0
"@USER @USER i agree!  that is why i am voting for joe biden.
#trumpvirus #trumpiskillingus #trumpisacompletefailure #votebluetosaveamerica2020 #biden2020",0.0
If Hillary Clinton can't satisfy her husband what makes her thinking she can satisfy America? #trumptirade #HillaryClinton,1.0
Not all outsiders are great; GOP have #DonaldTrump &amp; Dems have #BernieSanders. I'll vote 4 #HillaryClinton who has the right experience!,0.0
RT @WWECreative_ish: Now that @realDonaldTrump has a secret recording where he says awful comments he finally earned his spot in the WWE Hall of Fame #Kayfabe,0.0
@USER we love you!! watching now about faucchi. we love our president!!  thank you for your service to our country in this critical time!!  #trump2020,1.0
Our next president will serve God; either as a curse or a blessing on US. Be wise. Repent. #Trump2016 #CruzCrew #Hillary2016 #Bernie2016,0.0
#HillaryClinton once again blaming a video (this one nonexistent) for ISIS terrorism violence. Trump calls her out on her lie. #trump2016,1.0
"@USER @USER @USER thank you president trump!!!
best president ever!!!
#trump2020 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸",1.0
@cnnbrk @RolndKarl Good grief. WAKE UP. He will not/cannot 'get it together'. Trump. Is. Sick. We witness the behaviors that confirm his mental illness daily.,0.0
i cannot believe the options are either biden or trump. what a nightmare 💀,0.0
i just published cheeto in chief already invalidated election HTTP,0.0
@USER haha one summer and she has grown. this could not have been a better pick to solidify a landslide. #trump2020 #maga2020,1.0
After row with Cruz and NR expect Trump to pivot leftward to appeal to non-conservative voters.  #Cruz2016   #Trump2016,0.0
The one favor Trump did us was to be monstrous about the things in America that matter the most,0.0
truestreetcar ideas Trump administration scraps infrastructure advisory council  by,0.0
my feathered palm rejuvenated with the hot weather #nevertrump HTTP,0.0
"i'll be honest, aside from #DonaldTrump's back &amp; forth with attorney #TedCruz, he's had some fine answers today. #GOPDebate #LeadRight2016",0.0
#hannity #Cruz will not be president. THERE AREN'T ENOUGH OF SPECIFIC VOTERS TO WIN THE GENERAL. HRC will move middle #Trump2016 can too/WIN,0.0
"@FoxNews @WhiteHouse @BarackObama Good point, however, media bias always against our President of the United States - President Donald Trump!",1.0
"@nikkihaley Hurry, hurry tell the #Donald #Kenya needs the military option. #Murder #Death #Kill.
 #vivavenezuela",0.0
"A sound analogy based on the movie Hook: #DonaldTrump is Hook, #HillaryClinton is Rufio, and @BernieSanders is Pan. Think about it...",0.0
"@USER, @USER, @USER, @USER, @USER, @USER, #chriswallace the only reason this #dnc disaster is all recorded is too protect @USER’s inability to give a speech without (as @USER once said) a f*** up!",0.0
RT @NoahShachtman: SHOUT   SHOUT    SHOUT   RANT   SHOUT      I HAVE AN AWESOME TEMPERMENT!       #debatenight,0.0
Knowing the Clinton's increases your chances of getting murdered by roughly 1200%! #HillaryForAmerica #trump2016,0.0
@kupajo33 @ChrisChristie we don't need him!,0.0
"@USER it 's like having stephen hawking teaching a class about black holes in general relativity at a middle-school and one 9 year-old kid screams from the back: ""wrong!!!""

#trump2020landslide #covidiot #voteblue #election2020 #voteforourlives @USER #votejoebidentosaveamerica",0.0
this is awesome .props to who ever did this at #hobbylobby #maga 🇺🇸 HTTP,1.0
"#BillClinton HISTORY of Sex Abuse of WOMEN is CONNECTED To #Hillary2016! This is 1st Time a Past USA #POTUS WIFE would be #POTUS, #TRUMP2016",1.0
"@MSNBC / #DonaldTrump is having fun bashing #Hillary and nearly everyone else, but his presidential campaign is a total hoax.",0.0
Republicans want to destroy ISIS while #HillaryClinton #BernieSanders strip our rights &amp; expand gov't. #Trump2016 #Carson2016 #Rubio2016,1.0
How long will it be before #DonaldTrump starts referring to #TedCruz only by his real name: Rafael Cruz?,0.0
@megynkelly  FYI:. #Hillary is not always available b/c it is taking longer for her to cover her lies  much to your dismay #Trump2016,1.0
"#joebiden has not fixed one thing in 50 years. politicians walk away millionaires on a senate salary. they work 4 themselves not the people. 
#trump in 4 years has done more 4 americans ever and donates his salary to charities.
stop the same ol same ol crap from #dems
#votered",1.0
"#SESSIONS DIASTER!
Will #ATTORNEY #GENERAL
#Jeff #Sessions Be FIRED
BY #President #Donald #TRUMP?
#SENATE VOTES! 
ReTWeeT your #OPINION NOW!",0.0
RT @ZachWahls: Can't wait to explore this bingo board to my children some day. Let's do this. #RoundTwo #ImWithHer #GoPackGo #Debate,0.0
"#DonaldTrump knows that, as the president, you don't """"appoint"""" justices to #SCOTUS, right? Constitutional knowledge, folks.  #DebateNight",0.0
"#DonaldTrump calls #TedCruz a pussy during rally n #NH. Word of this on the campaign trail got back 2 #BillClinton who said, ""pussy?"" Where?",0.0
"#SCOTUS will rule in favor of Obama's Immigration Executive Order, indirectly ending #TedCruz, #DonaldTrump campaign. Plain and simple.",0.0
"#MakeAmericaGreat #donaldtrump listening to celebrities speak &amp; support #HillaryClinton is pathetic, don't pick a pres. bc it's a woman.",1.0
RT @politico: .@realdonaldtrump off stage by Secret Service at Reno rally,0.0
"@USER that’s sad. i’m a staunch trump hater, but i have american flags on my front door because i believe that removing him makes us a better nation. i still believe in the us despite trump. #biden2020",0.0
#Trump2016's lead will help #Hillary2016 #2015In5Words (She's still clearly the most qualified &amp; still #ImWithHer ).,1.0
"#DonaldTrump calls Rosie O'Donnell a ""fat pig""  

#MegynKelly a bimbo. 

Then says #TedCruz is a nasty guy, who says nasty things. 

Umm...",0.0
"@realDonaldTrump You have our backs, and we have yours. You have my vote. Boycotting anyone who opposes your patriotism. We need",1.0
"RT @KevinMKruse: Just as a reminder, @SenateGOP has been engaged in seven months of unprecedented obstruction to let Donald Trump fill a Supreme Court spot.",0.0
we need to know biden and trump’s plan to tackle the climate crisis! chris wallace needs to #askaboutclimate tonight.,0.0
"#Trump2016 and #Cruz2016 can stay. Traitor #Rubio can stay, so I can watch his epic fall. All the rest should just drop out now. #KellyFile",1.0
"when will #pelosi or the #democrats denounce the beatings, robberies, murders, hate crimes and rioting that are happening in #democrat run cities? #callitout",0.0
trump cannot condemn white supremacists. he could not. and wallace missed the perfect opportunity to call that shit out. #presidentialdebate2020  put him on the spot &amp; bailed when t yammered,0.0
@USER nobody is undecided at this point. they are just looking for a reason to vote for trump and not look like assholes to their friends.,0.0
@nwherman @MichaelBassano @laearle @jeffminondo @JacobAWohl @realDonaldTrump Absolutely. And keep in mind I'm neutral in Trump vs Clinton when I say this. There are way to many people that don't keep up with 1/2,0.0
"#HillaryClinton has a ton of dough, why doesn't she fund her own campaign like #Trump? Not smart enough? No moral compass? Both? #Trump2016",1.0
"Donald Trump retweeted this guy tonight. This Alt-Right, Pizzagate-pushing POS.",0.0
#HillaryClinton make staff work overtime covering last lie.  #DonaldTrump videos used recruit ISIS?  Hillary just tell truth n live with it.,0.0
I like many liked the brashness of #donaldtrump at first but it is getting old now. Not presidential. Liking #tedcruz more all the time.,0.0
Hubby dressed up as Trump tonight. So now we can record that I found him attractive for 6 months and 30 days of marriage.,0.0
"Who's better self-defense armed #Trump Supporters - or #Hillary Supporters? 

If it were the latter, we'd be in FEMA Camps Now! - #Trump2016",1.0
"RT @chuckwoolery: If #Trump had only talked about #groping another #man, he would be the new HERO of the LEFT.",1.0
"@USER how many were plants alot ! guess you missed police brutality an cops looting too!  your just a fake blonde talking head at a fake “news” station inciting violence and helping the fascist pig in thewh
 #blm
#votebymail 
#votebluetosaveamerica",0.0
People who are boycotting Ivanka Trump for supporting her dad are just being bullies,1.0
@politico #Trump is threatening #KimJongUn reading from notecards on the table in front of him. He cannot speak without a script. #TrumpatheticPOTUS,0.0
Donald Trump is so crazy I'm scared if I was hanging with him he would think it would be okay to sell me back to slavery!,0.0
"The Always Morally Challenged Carl Icahn Quits as a Special Adviser to President Trump  ""TRUMP IS BAD FOR BUSINESS""",0.0
"#putinspoodle-in-chief:#trump is the most traitorous &amp; most vicious con man #trumpresignnow #trumpisacompletefailure #trumpviruscatastrophe  #voteblue #trumpisaloser #trumpdisrespectsveterans #biden2020 #trumphatesourmilitary #bidenharris2020tosaveamerica
 HTTP",0.0
"RT @tyleroakley: STOP GIVING TRUMP A PLATFORM!! he doesn't deserve a chance to be a goof on TV, & anyone who allows it is just normalizing his bigotry!!",0.0
Has anyone noticed in that one anti trump as the guys voice sounds EXACTLY like lieutenant dangle from reno 911?,0.0
"#Hillary says 65,000 #SyrianRefugees.
#BernieSanders says ""impossible to say"" how many.
#DonaldTrump says NONE until Officials fix #vetting.",1.0
"#thebeat #foxnews #cnn #maga 
.
.
.
.
.                   happy warrior #trump
.           returns to entrenched bunker HTTP",0.0
#trump2016 #rubio2016 #cruze2016 all 1000% better than handing reins to grandma #Hilary2016 OMG u think Obama is bad Clinton worst Potus,1.0
"#US President #Donald Trump replaced his chief of staff on Friday, announcing on Twitter that he had appointed...",0.0
"One of the key problems today is that politics is such a disgrace, good people don't go into government. - @realDonaldTrump",1.0
"OMG did he just interrupt her, wag his finger, and say """"such a nasty woman""""? &#128551; #debatenight",0.0
@marcorubio @GovernorPerry @GrahamBlog @McConnellPress Your silence is deafening. #TrumpIsRight #SecureTheBorder #illegalaliens,1.0
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER greatly appreciated the ride with all these amazing patriots!  
rt'd. ifb #kag  🇺🇸
 
all #maga, please be sure you are following @USER     
🚂🚃🚃🚃🚃🚃🚃🚃🚃🚃🚃🚃🚃🚃🇺🇸 HTTP",1.0
"I DON'T CARE ABOUT HILLARY AND HER ""POLICIES"". SHE IS A LYING SNAKE. PERIOD. ONLY A FOOL WOULD VOTE FOR HER. #HILLARY #TRUMP2016 #TRUMP",1.0
"@pdtray @ccambridge52 Not Trumpster nor hater. I know Gensler's logic &amp; epistemology. Last several presidents did opposite promised, Hilly promised war, Trump ✌",0.0
"RT @danharmon: O'Reilly described Trump as """"outspoken"""" and Trump interrupted him to disagree, completing his journey from Man to Python Sketch",0.0
"3. when he's well aware it was signed by president obama in 2014. @USER repeatedly ignores all the #lies trump tells on a consistent basis. he's set a record at 20k proven, documented #lies but the #cowards in the #gop are afraid to speak up. unlike trump, if @USER had any",0.0
"#Hillary2016 talking about 'Being Presidential, REALLY? Hillary 'Skimmed' 10's of $Millions while Sec of State NOT! Presidential, #TRUMP2016",1.0
Chuck Schumer: I'm Closer to Trump on Trade Policy Than With Obama - Breitbart,1.0
"@USER @USER have a listen to what #donaldtrump said 19 years ago.

#trumpknew HTTP",0.0
you are today where you thoughts have brought you. you will be tomorrow where your thoughts take you. #maga @USER,0.0
ken lane made the trip from south carolina to support @USER. #rnc2020 HTTP,0.0
#BernieSanders #DonaldTrump Want to Stop The Looting of US Economy~#Hillary Just Whats To Get Even with Bill #msnbc #foxnews #nyt #Iowa #cnn,1.0
@DanielJWilliam4 @schenley34 @JeffLee2020 @RealJamesWoods He's the epitome of a bad seed.  God had nothin to do with Trump and Trump has nothin to do with God.,0.0
"@USER @USER yeah, if you vote for trump.",0.0
"do you think the spray tan booth was right next to the coke table? 
#rncconvention2020 #cocainedon #cocaineconvention #rnc2020",0.0
Federal Government Could Be Headed for a Showdown — and a Shutdown — Over Trump’s Wall   | via @intelligencer,0.0
@USER @USER hard to defend trump even for @USER .. ok just pretend ur mad at the classy man we all wish was the president,0.0
If #Hillary (Bill's Shadow) Must Turn Campaign Over To Bill...Its Finished. #DonaldTrump is Next #POTUS ~#msnbc #foxnews #nyt #wsj #cnn #nbc,1.0
ANOTHER DEMOCRAT PRESIDENT WILL GUARANTEE A NUCLEAR DEVICE KILLING THOUSANDS HERE WITHIN YEARS. IS IT WORTH IT? #TRUMP2016 #TRUMP #HILLARY,1.0
whatever rat fuck #mayorpetecheats #demdebate HTTP,0.0
"on a serious note, we could sell @USER  vs. @USER  boxing on ppv and pay off our national deficit with the proceeds.  let's be productive.

#debates2020 #debate2020 #jojorgensen2020 #trump2020 #bidenharris2020 @USER",0.0
"YES #Hillary2016,Let's ALL Remember &amp; PUT on #CNN  YOU &amp; UR Pervert Husbands LIES about RAPING WOMEN! in the OVAL Office! #TRUMP2016  #MSNBC",1.0
#BenCarson promises a new fiery approach. Prove it. Make #AmericaFuckYeah your campaign song before #DonaldTrump or #TedCruz beat you to it.,0.0
"i also feel for hunter, who lost his mom at a very young age and grew up in the shadow of a great man. the trauma of losing a parent stays with you, and makes it easy to attempt self medication. i feel for hunter, and praise his redemption from addiction; trump sees only a target",0.0
"njdotcom: RT johnsb01: #TedCruz on controlling immigration: ""We will build a wall that works, and we will get #DonaldTrump to pay for it."" …",0.0
"@BretBaier @FoxNews show us #Hillary the videos you have SEEN of the isis propaganda videos using #DonaldTrump,#show me hillary!",1.0
"These leaks aren't dragging the United States down, it's Donald Trump and ""his"" White House ""thugs"" and the reason why these ""leakers"" warn",0.0
"#michelleobama hits the nail on the head 
“donald trump is in over his head”
#demconvention",0.0
"RT @JusticeWillett: &#127482;&#127480; laments #Election2016   &#127482;&#127480; invents time machine   &#127482;&#127480; inputs 12/25/1776   &#127482;&#127480; whispers 2 Washington   &#127482;&#127480; GW&#8212;""""Turn around""""",1.0
"A summary of #DonaldTrump's rally: 
- Someone said he's great.
- #HillaryClinton
- His poll numbers.

And prob something racist. @hardball",0.0
"@USER @USER can't wait. it will have no affect on my vote, at all, in any way whatsoever!
#biden2020 
#votebluetoendthisnightmare 
#voteoutthegop",0.0
"Nicely done, #TedCruz. Overnight, you made 8.5 million people unite with #DonaldTrump against you. Your #NewYorkvalues hard at work for you.",1.0
"going up the east river drive, and fast. thank you nypd! on november 3rd we’re bringing you back! #lesm #maga HTTP",1.0
"*nothing* #Trump2016 has done re:women can EVER compare to Bill Clinton's treatment,&amp;,by extension, #Hillary's treatment,of females #TheFive",1.0
@williamlegate Can you imagine the mind of a person willing to fight a civil war over trump?,0.0
"RT @NickBaumann: In case you're wondering, that Trump tape is what people are talking about when they say """"rape culture.""""",0.0
"#DonaldTrump implores voters not to vote for #Rubio or #Cruz: ""Do you really want to elect a nominee we're going to have to deport?"" #Iowa",0.0
joe biden started the debate by coughing into his hand onto a pen. #democraticdebate,0.0
It's time for citizens of the United States to rally together and demand that Donald Trump be impeached.,0.0
"@whitekittytx @mitchellvii @VHBigSlickAAA1 Now that Prez Trump is exposing the swamp dwellers, they r starting to rise to the surface, even the ones we didn't expect.  They r traitors",1.0
a great night for president trump tonight @USER @USER @USER @USER @USER #rnc2020 #trump2020 #trumpgoingstrong #trumppence2020landslidevictory,1.0
the other candidates are all treating bloomberg like the kid at school everyone hates lol #demdebate,0.0
RT @chescaleigh: yes @realDonaldTrump you did say climate change was a hoax created by the Chinese. we have the receipts #debatenight,0.0
"i’d rather continue fighting against biden, once elected, to move this country toward more progressive policies than trump, while we continue to form a new people’s party. (3) #medicareforall #greennewdeal #socialjustice #defundthepolice #blm #economicjustice #peoplesparty #dnc",0.0
".@writeman although #TedCruz is SAYING good things, I'm afraid, if he gets elected, we'd get another #BarackObama. #DonaldTrump makes sense.",0.0
#Trump is ruining a party quicker than the police! #gop,0.0
"I'm waiting for HRC to publicly shame the 4 women accusing Trump of unwanted sexual advances. Or, is it just Bill who gets wrongly accused?",1.0
@CerromeRussell @ShaunKing This is unbelievable! We can not have a Civil War happen here in the UNITED STATES! If DONALD WONT RESIGN HE IS MURDERING AMERICANS!,0.0
"@USER works both ways #maga
fuckem",0.0
@realDonaldTrump I'm RTing every tweet you post! Go get em Mr. Trump- you're reigniting the fire of the American Spirit- FIGHT!,1.0
#DemDebate: My Personal Opinion is #DonaldTrump will be Next #POTUS...#Hillary will Lose Big with Male Voters #msnbc #foxnews #nyt #wsj #cnn,1.0
"Explain to me how Obama's alleged birth in Kenya was such a problem, but Ted's actual birth in Canada is not! #Cruz2016 #Trump2016",0.0
"Liberal thugs already used its demonization to put #Cruz2016 in a position he wod never beat #Hillary2016 , that dont work on #Trump2016 !!!",1.0
#WARSAW - #President #Donald #Trump's Speech To The People Of #POLAND 7...  via @YouTube,0.0
@USER @USER sounds like a plan to me. #trump2020,1.0
"Love #Bernie2016, but fear #Trump2016 will turn him into Dukakis or Carter and we will lose the Prez, Senate and #scotus. Vote #Hillary2016",0.0
Which came first #Hillary2016 accusing #DonaldTrump of being used in videos or the videos because she said it! Proves bad guys are listening,1.0
How does #Hillary know what videos ISIS is showing? Is she in their recruitment meetings? #Trump2016 @realDonaldTrump,1.0
@realDonaldTrump @PamplinFilmCo We needs some Ballz back in the WH..,1.0
RT @nickbniles: .@realDonaldTrump's understanding of foreign policy and war. #debate #whitesagainsttrump,0.0
Everybody get on the Trump Train!! It's a First Class One-Way ticket to the White House with @realDonaldTrump,1.0
@USER you’re despicable. you’re a fraud. you’re an asshole. this veteran is voting for biden. #veteransagainsttrump #veteransforbidenharris2020 #veteransforbiden #biden2020 #bidenharris2020,0.0
"@realDonaldTrump I am sorry Mexico sends people like Dylan Roof, Mitchelle Blair and David Sweat to the USA. #enemywithin",0.0
"Trump, SKorea's leader returning to talks on trade, NKorea - WASHINGTON (AP) — President Donald Trump on Friday...",0.0
Trump is high school kid running for ASB prez making promises he can't deliver bcuz no authority to make good. #Trump #DonaldTrump #Cruz,0.0
"ISIS RECRUITS ARE ATTRACTED BY THEIR DICKS, NOT THEIR RELIGIOUS BELIEFS. SEXUALLY DEPRIVED MEN   #TRUMP #TRUMP2016 #TEDCRUZ #HILLARY #OBAMA",0.0
I don't think #DonaldTrump is any more bigoted that the other GOP candidates and warmongering #Hillary2016. He's just wildly uninhibited,0.0
"this getting ridiculous!Islam terror now #10,12 in list threat to USA!

Trump needs 2go hammer tongs!I guess he might; he 0 Poltcal Corrct!",1.0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER did they? hilarious!,0.0
"@nvrggivup @TheDemocrats @POTUS compared to the Republican 8 year hate fest during the Obama years, Trump is getting off easy",0.0
"@USER office trash can as well

#votebluetosaveamerica",0.0
Trump wants to heel us.,0.0
@USER @USER that's cute. #trump2020,1.0
"green race: from space, dnc highlights environmentalism now HTTP",0.0
".@RushLimbaugh - Wow! You just said that women supporting #DonaldTrump are ""bimbos""! Stop the 3 hours of #TedCruz info - commercial! #ccot",0.0
good people dying due to republicans lack of empathy for other human beings. this is not the america my father and uncles fought and died for. this is not we the people. #voteblue2020 ⁦@USER⁩ ⁦@USER⁩ ⁦@USER⁩  HTTP,0.0
#ditchmitch #ditchmitch2020 is a top priority to saving our #democracy regardless of #trump. #democrat @USER will replace #mitchmcconnell in the #senate—join me in signing up to phone bank to bring her to #congress. it’s life-saving. #trumpfailure HTTP,0.0
Does anyone recall the media asking Obama about his college transcripts?  No. #Trump2016 #BenCarson #HillaryForPrison2016 #WakeUpAmerica,0.0
#DonaldTrump call for destroying #ISIS oil. US France n Russia going after oil. Trump being listened to over #BarackObama n #HillaryClinton.,1.0
In all this talk of Trump &amp; his many lies let's not forget Mike Putz and his many falsehoods...,0.0
"""worst president america ever had.""
preach it #joebiden i love you.
i feel badly that you have to be up there with that crazy fool @USER",0.0
Only a democrat would believe #DonaldTrump is more responsible for ISIS than #HillaryClinton's vote for the Iraq War #DemDebate,1.0
@MADE__USA @POTUS Thank G-d President Trump is always 10 steps ahead of the freaking losers!,1.0
"RT @Fahrenthold: NEW: @realdonaldtrump's Fdn, totally reliant on other people's $, lacks state certification to raise $ from others.",0.0
@inspirationguy U r a LOSER and jealous of me cos I'm RICH #TrumpWillBeThePrezCosWinningIsAllHeDoesUnlikeYouLosersAlsoBanTheTacos,0.0
"a “non-profit public option?”

gtfoh. 

#demdebates #democraticdebate HTTP",0.0
"for the first time, i did not watch the political conventions. streak started in 1992. in my maybe minority, probably unwise opinion, i felt both parties should have push through it and held real in-person conventions/celebrations. #dnc #rnc",0.0
which ever news organization is hosting the next debates - please turn off trumps mic when it's not his turn!#debates2020,0.0
"@USER @USER @USER hmmm so why not even one conviction? are you incompetent, lazy or both or just blowing smoke? meanwhile, you’re taking my property without compensation: america’s hostages: #fanniegate: the long gse wail continues... HTTP",0.0
@USER i already voted for joe biden!,0.0
Anyone else scared for our country if it ends up being #DonaldTrump Vs. #Hillary2016 That seems about the worst thing ever! #PleaseNotThem,0.0
"While #HillaryClinton talks about #DonaldTrump on the trail, her allies going after the contender Dems see as the real competition @tedcruz",0.0
